,exp #,gen #,CHIR99021,SP600125,Dexameth,rhGM-CSF,rhSCF,rhIGF-1,AA,Y27632,ALB,FN,GL,CH,ITS,bME,PY,rep ct #1,rep ct #2,rep ct #3,rep ct #4,mean (rep ct),PC fold chg,count threshold,normalized cell count,Col26 (mean+1),Col27 (log Col26),Residual Col27 Exp#1,Residual Col27 Exp#2,Residual Col27 Exp#3,Col32 (log foldchg w/ +threshold),Col33 (std dev),Col34 (Col32+noise),Penicillin (units/mL),Streptomycin (µg/mL),CHIR99021 (µM),SP600125 (µM),Dexamethasone (nM),Recombinant Human GM-CSF (rhGM-CSF) (ng/mL),Recombinant Human SCF (rhSCF) (ng/mL),Recombinant Human IGF-1 (rhIGF-1) (ng/mL),Ascorbic Acid (AA) (µM),Y27632 (µM),Albumin (ALB) (mg/mL),Fibronectin (FN) (µg/mL),GlutaMAX Supplement (GL) (mM),Cholesterol Concentrate (CH) (µg/mL),ITS Supplement,Sodium Pyruvate (PY) (mM),β-mercaptoethanol (bME) (µM),CHIR Component A (µM),CHIR Component B (µM),SP600125 Active (µM),SP600125 Inactive (µM),Dex Active (nM),Dex Inactive (nM),IGF-1 Active (ng/mL),IGF-1 Inactive (ng/mL),Insulin (µg/mL),Transferrin (µg/mL),Selenium (ng/mL),bME Active (µM),bME Inactive (µM)
1992,3,8,2,0,0,4,1,0,0,1,0,3,0,3,1,1,3,113483.3333,116150.0,108666.6667,121500.0,114950.0,7.589722222,16.667,15145.48182893959,114951.0,5.060512753705279,,,0.22590618467774615,0.8844806818512366,0.4508215,0.8844806818512366,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1993,3,8,1,0,0,3,1,0,1,0,2,3,0,3,1,2,3,99916.66667,102233.3333,129583.3333,133666.6667,116349.9999925,7.589722222,16.667,15329.941806729275,116350.9999925,5.065770120234338,,,0.1914408905003624,0.8897373362548846,0.4508215,0.8897373362548846,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1994,3,8,1,1,0,3,3,0,1,1,1,3,0,3,1,1,3,68516.66667,84366.66667,72833.33333,81550.0,76816.6666675,7.589722222,16.667,10121.143359480911,76817.6666675,4.885461111357935,,,0.21386837976143358,0.7094584178391746,0.4508215,0.7094584178391746,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1995,3,8,1,2,0,3,3,0,1,0,2,3,0,3,1,2,2,34066.66667,42116.66667,44516.66667,45083.33333,41445.833334999996,7.589722222,16.667,5460.783955289266,41446.833334999996,4.617491354725341,,,0.15679585505843274,0.4415642289807788,0.4508215,0.4415642289807788,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1996,3,8,0,1,0,3,3,0,1,0,2,3,0,3,1,2,2,60383.33333,60750.0,90616.66667,69683.33333,70358.3333325,7.589722222,16.667,9270.211909542004,70359.3333325,4.847321715785592,,,-0.02482411122714545,0.6713271508556278,0.4508215,0.6713271508556278,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1997,3,8,1,2,0,3,3,1,0,0,1,3,0,3,1,1,3,69500.0,80883.33333,85750.0,98516.66667,83662.5,7.589722222,16.667,11023.130696073584,83663.5,4.922536029009751,,,0.5914895460567964,0.7465260892229664,0.4508215,0.7465260892229664,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1998,3,8,0,1,0,3,3,0,0,0,1,3,0,3,1,3,3,35550.0,39983.33333,43883.33333,42566.66667,40495.8333325,7.589722222,16.667,5335.614683646323,40496.8333325,4.607421064696406,,,0.009824396775002242,0.43149778854898907,0.4508215,0.43149778854898907,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
1999,3,8,1,1,0,3,3,0,0,0,1,3,0,3,1,1,3,99316.66667,105616.6667,125250.0,116066.6667,111562.5000175,7.589722222,16.667,14699.154561166759,111563.5000175,5.047522130678656,,,0.3858372652013635,0.8714918558511336,0.4508215,0.8714918558511336,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2000,3,8,1,1,0,4,2,0,0,0,2,3,0,3,1,1,3,118200.0,139416.6667,183800.0,146033.3333,146862.5,7.589722222,16.667,19350.18116661714,146863.5,5.166913873950606,,,0.07482389067141249,0.990868941781815,0.4508215,0.990868941781815,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2001,3,8,1,1,0,3,3,0,0,0,1,3,0,2,1,1,3,49133.33333,49466.66667,70066.66667,51566.66667,55058.333335,7.589722222,16.667,7254.327856084745,55059.333335,4.740830948599563,,,0.49959739363933675,0.56486324940877,0.4508215,0.56486324940877,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2002,3,8,1,0,0,5,3,0,0,0,2,1,0,3,3,2,3,99950.0,92183.33333,99800.0,123200.0,103783.3333325,7.589722222,16.667,13674.193902863499,103784.3333325,5.016131799940561,,,-0.015209171493149043,0.8401060958479227,0.4508215,0.8401060958479227,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2003,3,8,1,0,0,3,3,0,0,0,1,3,0,3,1,3,3,26183.33333,29666.66667,29083.33333,30733.33333,28916.666664999997,7.589722222,16.667,3809.976942394612,28917.666664999997,4.461163247287878,,,-0.17074672469121932,0.28530721637952383,0.4508215,0.28530721637952383,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2004,3,8,1,0,0,3,3,1,2,0,0,3,1,3,1,1,3,47016.66667,65116.66667,63133.33333,58566.66667,58458.333335,7.589722222,16.667,7702.302090259556,58459.333335,4.766853858394294,,,-0.05495781643149478,0.5908789739135581,0.4508215,0.5908789739135581,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2005,3,8,1,1,0,2,3,0,0,0,1,3,0,3,1,3,3,11366.66667,14400.0,12766.66667,12233.33333,12691.6666675,7.589722222,16.667,1672.2175458162637,12692.6666675,4.103552874838142,,,0.015713751035037582,-0.0720026500006926,0.4508215,-0.0720026500006926,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2006,3,8,1,1,1,3,3,0,0,0,1,3,0,3,1,3,3,34916.66667,44966.66667,40433.33333,39533.33333,39962.5,7.589722222,16.667,5265.344215650268,39963.5,4.601663516694151,,,0.18816529245482272,0.4257424819252097,0.4508215,0.4257424819252097,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2007,3,8,1,1,0,3,3,3,1,0,1,3,1,3,1,1,3,90750.0,151950.0,90500.0,99800.0,108250.0,7.589722222,16.667,14262.709073359812,108251.0,5.034431916965135,,,0.21742197165374755,0.8584035081309076,0.4508215,0.8584035081309076,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2008,3,8,1,1,0,3,3,0,0,1,1,3,0,3,1,3,3,33150.0,42816.66667,37700.0,40450.0,38529.1666675,7.589722222,16.667,5076.4923327255865,38530.1666675,4.58580088761718,,,0.0858507334301315,0.4098861839538935,0.4508215,0.4098861839538935,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2009,3,8,1,0,0,3,4,0,0,0,1,3,0,3,1,1,3,128766.6667,105850.0,81383.33333,123283.3333,109820.8333325,7.589722222,16.667,14469.677561343035,109821.8333325,5.04068868941472,,,0.26245324617371235,0.8646593816683322,0.4508215,0.8646593816683322,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2010,3,8,1,1,0,3,3,0,2,0,2,3,0,3,1,2,2,56016.66667,91766.66667,71183.33333,75633.33333,73650.0,7.589722222,16.667,9703.912454992613,73651.0,4.867178647872928,,,0.07272543971662593,0.6911797618749005,0.4508215,0.6911797618749005,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2011,3,8,1,1,0,3,3,1,1,0,2,3,0,3,1,2,2,48466.66667,52483.33333,54016.66667,52583.33333,51887.5,7.589722222,16.667,6836.547963454571,51888.5,4.7150711162308925,,,-0.22630646229204654,0.5391109664702383,0.4508215,0.5391109664702383,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2012,3,8,1,1,0,3,4,0,1,0,2,3,0,3,1,1,1,56300.0,66683.33333,57083.33333,70100.0,62541.666665,7.589722222,16.667,8240.3103612558,62542.666665,4.796176394546898,,,0.27071908826459534,0.6201939130655866,0.4508215,0.6201939130655866,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2013,3,8,1,0,0,3,3,0,0,0,1,3,1,3,1,1,3,73216.66667,96500.0,83466.66667,83433.33333,84154.1666675,7.589722222,16.667,11087.911283968464,84155.1666675,4.925080784439038,,,0.1242538561006814,0.7490703695982023,0.4508215,0.7490703695982023,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2014,3,8,1,1,0,3,3,0,0,0,1,3,0,2,1,3,3,13700.0,15000.0,16116.66667,15866.66667,15170.833335,7.589722222,16.667,1998.8654250118616,15171.833335,4.181038063263063,,,-0.07567194413162692,0.0053950414662057525,0.4508215,0.0053950414662057525,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2015,3,8,3,1,0,3,3,0,0,0,1,3,0,3,1,1,3,61266.66667,68766.66667,58516.66667,69016.66667,64391.666670000006,7.589722222,16.667,8484.061048156764,64392.666670000006,4.808836410743395,,,0.696187057672156,0.6328508044646888,0.4508215,0.6328508044646888,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2016,3,8,1,1,0,3,2,0,1,0,1,3,0,3,1,1,2,82133.33333,86516.66667,89516.66667,92566.66667,87683.333335,7.589722222,16.667,11552.90414724746,87684.333335,4.942922004381345,,,0.23319880392472392,0.7669083359692949,0.4508215,0.7669083359692949,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2017,3,8,1,1,0,3,3,0,0,0,1,3,0,3,1,3,2,20433.33333,23216.66667,21300.0,22633.33333,21895.8333325,7.589722222,16.667,2884.9321084547064,21896.8333325,4.340381312755172,,,0.04296224932839898,0.16460067663614905,0.4508215,0.16460067663614905,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2018,3,8,1,1,0,3,3,0,0,0,1,3,0,3,1,1,1,56583.33333,63833.33333,59366.66667,55666.66667,58862.5,7.589722222,16.667,7755.553929151427,58863.5,4.769846081506296,,,0.37990807490990885,0.5938703980845206,0.4508215,0.5938703980845206,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2019,3,8,1,0,0,3,3,0,3,0,0,3,1,3,1,1,3,33416.66667,33366.66667,36583.33333,37316.66667,35170.833335,7.589722222,16.667,4634.007978981343,35171.833335,4.546195006546184,,,0.026379827651100918,0.3702971572744089,0.4508215,0.3702971572744089,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2020,3,8,1,1,0,3,3,0,2,0,2,3,1,3,1,2,3,54183.33333,64750.0,61600.0,65533.33333,61516.666665,7.589722222,16.667,8105.259305364865,61517.666665,4.788999854528539,,,-0.09966203612375057,0.613019185255411,0.4508215,0.613019185255411,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2021,3,8,1,1,0,3,3,0,1,0,3,3,0,3,1,2,2,77766.66667,88050.0,88450.0,96083.33333,87587.5,7.589722222,16.667,11540.277422290093,87588.5,4.942447088880427,,,-0.022759504139895803,0.7664335053551504,0.4508215,0.7664335053551504,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2022,3,8,1,1,0,3,3,2,0,0,1,3,0,3,1,1,3,43733.33333,46583.33333,45283.33333,45850.0,45362.4999975,7.589722222,16.667,5976.832704892636,45363.4999975,4.656706554944834,,,-0.09315233587977634,0.4807652604414612,0.4508215,0.4807652604414612,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2023,3,8,2,0,0,4,2,3,0,0,2,5,3,3,1,2,3,75133.33333,70816.66667,62466.66667,63200.0,67904.1666675,7.589722222,16.667,8946.85795886826,67905.1666675,4.831902819491391,,,0.09685820576564996,0.6559117487893584,0.4508215,0.6559117487893584,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2024,3,8,1,1,0,3,3,0,1,1,2,3,0,3,1,2,2,57600.0,55383.33333,53566.66667,64833.33333,57845.8333325,7.589722222,16.667,7621.600849214848,57846.8333325,4.762279589668698,,,0.001106422927954931,0.5863059372308076,0.4508215,0.5863059372308076,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2025,3,8,1,1,0,3,3,0,1,0,3,3,0,3,1,1,2,92183.33333,100866.6667,95300.0,114450.0,100700.0000075,7.589722222,16.667,13267.942760224512,100701.0000075,5.00303378332008,,,0.029267491266231183,0.8270100862788191,0.4508215,0.8270100862788191,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2026,3,8,1,0,0,3,3,0,1,1,0,3,1,3,1,2,3,48266.66667,52016.66667,51833.33333,60133.33333,53062.5,7.589722222,16.667,6991.3625885002775,53063.5,4.724795892094782,,,-0.17976629060057903,0.5488328395726225,0.4508215,0.5488328395726225,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2027,3,8,2,0,0,3,1,0,2,0,1,3,1,3,1,1,3,63366.66667,53266.66667,56600.0,53216.66667,56612.500002500004,7.589722222,16.667,7459.100392159255,56613.500002500004,4.7529200049956195,,,0.3830296706523333,0.5769489142805705,0.4508215,0.5769489142805705,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2028,3,8,1,1,0,3,3,0,1,0,0,4,1,3,2,1,3,47766.66667,39616.66667,38316.66667,46933.33333,43158.333334999996,7.589722222,16.667,5686.418036472903,43159.333334999996,4.635074727689119,,,-0.21727067725090876,0.459141090553558,0.4508215,0.459141090553558,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2029,3,8,1,1,0,3,2,0,0,0,3,3,0,3,1,1,3,97216.66667,134850.0,109416.6667,120200.0,115420.8333425,7.589722222,16.667,15207.517477772062,115421.8333425,5.062287968293625,,,0.06300213515081765,0.8862556550171756,0.4508215,0.8862556550171756,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2030,3,8,1,1,0,3,2,0,1,0,0,3,0,3,1,3,3,25483.33333,25066.66667,22800.0,23683.33333,24258.3333325,7.589722222,16.667,3196.208322642351,24259.3333325,4.384878861905873,,,-0.018315814670828878,0.20906798547298794,0.4508215,0.20906798547298794,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2031,3,8,1,0,0,3,3,0,2,0,1,3,1,3,3,1,3,73516.66667,84400.0,78833.33333,100150.0,84225.0,7.589722222,16.667,11097.244080403974,84226.0,4.925446175983271,,,0.31274835627512587,0.7494356931594771,0.4508215,0.7494356931594771,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2032,3,8,1,0,0,3,1,0,0,0,2,5,0,3,1,1,3,68383.33333,97983.33333,79250.0,66266.66667,77970.8333325,7.589722222,16.667,10273.213044146638,77971.8333325,4.891937745799842,,,0.17463646856527504,0.7159337414343546,0.4508215,0.7159337414343546,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2033,3,8,1,0,1,3,3,0,0,0,1,3,1,3,1,1,3,76083.33333,69450.0,68300.0,77133.33333,72741.666665,7.589722222,16.667,9584.233063780235,72742.666665,4.861789217761677,,,0.2209962966024488,0.6857914850963142,0.4508215,0.6857914850963142,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2034,3,8,1,1,0,3,3,0,0,0,2,3,0,3,1,3,3,43333.33333,52133.33333,43966.66667,44283.33333,45929.166665,7.589722222,16.667,6051.495077364901,45930.166665,4.662098021328189,,,0.09438430271819609,0.48615487694205134,0.4508215,0.48615487694205134,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2035,3,8,1,0,0,3,2,5,1,0,0,4,3,3,1,1,3,119450.0,103350.0,92983.33333,100233.3333,104004.1666575,7.589722222,16.667,13703.290267465602,104005.1666575,5.017054914251736,,,0.4428705870860261,0.8410290709772604,0.4508215,0.8410290709772604,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2036,3,8,1,1,0,4,3,2,1,0,1,3,1,3,1,3,3,38800.0,42883.33333,38700.0,40050.0,40108.3333325,7.589722222,16.667,5284.558796663165,40109.3333325,4.603245443521844,,,-0.5364149110837948,0.4273237899560738,0.4508215,0.4273237899560738,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2037,3,8,2,0,0,3,1,0,1,1,2,3,0,3,1,1,3,111716.6667,168433.3333,100450.0,123133.3333,125933.333325,7.589722222,16.667,16592.61428039652,125934.333325,5.100144147429984,,,0.47323706298162804,0.9241069138990993,0.4508215,0.9241069138990993,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2038,3,8,1,0,0,3,1,1,1,0,2,3,0,3,1,2,3,102550.0,128483.3333,93066.66667,101450.0,106387.4999925,7.589722222,16.667,14017.311422033226,106388.4999925,5.026894685668406,,,0.07426691942892116,0.8508673770463248,0.4508215,0.8508673770463248,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2039,3,8,1,1,0,3,3,0,1,1,1,3,0,3,1,1,3,59433.33333,64150.0,67950.0,71183.33333,65679.166665,7.589722222,16.667,8653.698349409762,65680.166665,4.817434246145458,,,0.1458415145489571,0.6414465690478692,0.4508215,0.6414465690478692,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2040,3,8,1,2,0,3,3,0,1,0,1,3,0,3,1,2,2,33433.33333,33000.0,36400.0,38450.0,35320.8333325,7.589722222,16.667,4653.77154780672,35321.8333325,4.548043236964559,,,0.22688643320471868,0.3721445665282878,0.4508215,0.3721445665282878,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2041,3,8,0,1,0,3,3,0,1,0,2,3,0,3,1,2,2,70083.33333,77216.66667,80416.66667,80033.33333,76937.5,7.589722222,16.667,10137.064012301345,76938.5,4.886143715008578,,,0.013997887995841118,0.710140882410169,0.4508215,0.710140882410169,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2042,3,8,1,2,0,3,3,1,0,0,1,3,0,3,1,1,3,74266.66667,87950.0,83000.0,86316.66667,82883.333335,7.589722222,16.667,10920.469934294784,82884.333335,4.918472448654564,,,0.587425965701609,0.7424632732495822,0.4508215,0.7424632732495822,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2043,3,8,1,2,0,3,4,0,0,0,1,3,0,3,1,2,3,56650.0,79200.0,63466.66667,79200.0,69629.1666675,7.589722222,16.667,9174.139004148128,69630.1666675,4.842797434708668,,,0.4436642000672144,0.6668038822450821,0.4508215,0.6668038822450821,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2044,3,8,3,1,0,3,3,0,0,0,1,3,0,3,1,0,3,68650.0,125033.3333,104116.6667,115133.3333,103233.333325,7.589722222,16.667,13601.72748164116,103234.333325,5.0138241575027305,,,1.2249949535326317,0.837798802639786,0.4508215,0.837798802639786,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2045,3,8,1,1,0,4,2,0,0,0,2,3,0,3,1,1,3,149100.0,148716.6667,120016.6667,147783.3333,141404.166675,7.589722222,16.667,18631.00684569428,141405.166675,5.150465278042554,,,0.05837529476336023,0.9744221340233017,0.4508215,0.9744221340233017,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2046,3,8,1,1,0,3,3,0,0,0,1,3,0,2,1,2,3,47116.66667,58550.0,43216.66667,48816.66667,49425.000002500004,7.589722222,16.667,6512.096036826472,49426.000002500004,4.693955464858228,,,0.30658437179948184,0.5180018461841002,0.4508215,0.5180018461841002,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2047,3,8,1,0,0,5,3,0,0,0,2,3,0,3,2,2,3,105900.0,128433.3333,95550.0,116516.6667,111600.0,7.589722222,16.667,14704.095451149702,111601.0,5.047668086111741,,,-0.38961476390422334,0.8716377907938367,0.4508215,0.8716377907938367,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2048,3,8,1,0,0,3,3,0,0,0,1,3,1,3,1,3,3,28633.33333,36033.33333,33950.0,34250.0,33216.666665,7.589722222,16.667,4376.53259149805,33217.666665,4.521369122693791,,,-0.14782275061286487,0.3454826488705448,0.4508215,0.3454826488705448,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
2049,3,8,1,0,0,3,3,1,1,0,0,3,0,3,1,1,3,58583.33333,72650.0,62566.66667,83933.33333,69433.3333325,7.589722222,16.667,9148.336566420916,69434.3333325,4.8415742700191435,,,0.010850139884689192,0.6655809930971888,0.4508215,0.6655809930971888,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
