,Round,Arginine,Glutamine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophane,Tyrosine,Valine,Cystine,Choline,Calcium pantothenate,Folic acid,Niacinamide,Pyridoxal,Riboflavin,Thiamine,Inositol,CaCl2,MgSO4,KCl,NaHCO3,NaCl ,NaH2PO4,Glucose,FBS,mean A450,sd A450
52,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,2.0,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.063,0.05855102238409
53,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,10.0,0.4,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,0.115666666666666,0.0591964713663087
54,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.0,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.04633333333333,0.112909993652761
55,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.04,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,1.803,0.0966413760019773
56,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,4.0,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,2.066,0.193993699783151
57,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,10.0,0.1,0.007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,2.25699999999999,0.194129395564459
58,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.0,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,2.41466666666666,0.0956986009418225
59,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.0007,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,2.90766666666666,0.158114585735226
60,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.07,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,2.81966666666666,0.0534249213590644
61,0,0.6,2.0,0.2,0.4,0.4,0.4,0.1,0.2,0.4,0.05,0.2,0.4,0.1,0.7000000000000001,0.002,0.002,0.008,0.005,0.0003,0.003,0.01,1.8,0.8,5.5,26.0,120.0,1.0,5.6,0.1,2.62766666666666,0.529553480669222
