,exp#,gen #,bME,LS1000,PY,ITS,ALB,MEMAA,ARG,GLU,CB6,IL-2,IL-12,IL-18,IL-21,VS,Cell count,FoldChg,PosCont FC,PC-norm FC,log foldchg,Penicillin (units/mL),Streptomycin (µg/mL),Human Serum Albumin (HSA) (mg/mL),CD3/CD28/CD2 Activator,Sodium Pyruvate (PY) (mM),Insulin (µg/mL),Transferrin (µg/mL),Selenium (ng/mL),MEM Non-Essential Amino Acids (MEMAA) (mM),L-Arginine (ARG) (mM),SG-200 Solution (GLU) (mM),IL-2 (IU/mL),IL-12 (ng/mL),IL-18 (ng/mL),IL-21 (ng/mL),MEM Vitamin Solution (VS),PY Component 1 (mM),PY Component 2 (mM),HSA Fraction 1 (mg/mL),HSA Fraction 2 (mg/mL),Vitamin A (fraction),Vitamin B (fraction)
894,1,3,3,3,2,3,1,2,4,1,3,2,3,3,0,3,6493.333333,0.12986666666,3.120477778,0.04161755855964951,-1.3807234007022917,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
895,1,3,3,3,2,3,1,1,4,0,1,3,3,2,0,3,6486.666667,0.12973333334,3.120477778,0.04157483006437228,-1.3811695172679435,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
896,1,3,2,3,2,2,1,3,3,0,1,3,3,3,0,3,48775.0,0.9755,3.120477778,0.31261238483333303,-0.5049938204363759,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
897,1,3,1,3,3,3,1,1,3,0,1,3,3,3,0,2,43896.66667,0.8779333334,3.120477778,0.2813458053089202,-0.5507595555224982,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
898,1,3,0,3,3,1,2,3,3,0,2,1,3,0,0,0,40031.66667,0.8006333334,3.120477778,0.25657395769475655,-0.5907874266961991,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
899,1,3,2,3,2,3,1,1,3,0,3,3,3,4,0,3,16855.0,0.3371,3.120477778,0.10802832898751058,-0.9664623416459408,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
900,1,3,3,3,1,2,1,1,1,0,2,3,3,3,0,2,7881.666667,0.15763333334000001,3.120477778,0.050515768595228244,-1.2965730348527815,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
901,1,3,1,3,5,3,0,2,5,0,1,5,2,0,4,2,61131.66667,1.2226333334,3.120477778,0.3918096587707858,-0.4069248621157849,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
902,1,3,2,4,0,3,2,1,5,4,2,3,3,2,0,2,76126.66667,1.5225333334000002,3.120477778,0.4879167363838218,-0.31165428458402794,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
903,1,3,3,3,2,3,1,1,4,0,1,3,3,4,0,3,13785.0,0.2757,3.120477778,0.08835185494469494,-1.053784328061139,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
904,1,3,4,3,2,3,1,1,5,0,3,3,3,2,0,3,3243.333333,0.06486666666,3.120477778,0.0207874150289815,-1.6821995129988767,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
905,1,3,0,3,0,3,2,1,5,0,1,3,3,0,4,3,37366.66667,0.7473333334,3.120477778,0.23949323999960878,-0.6207067405888792,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
906,1,3,2,3,2,2,1,0,4,0,2,3,3,2,0,3,16991.66667,0.3398333334,3.120477778,0.10890426324965163,-0.9629551186872188,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
907,1,3,0,2,2,3,2,1,5,0,1,3,0,0,4,0,43421.66667,0.8684333334,3.120477778,0.2783013997159764,-0.5554846093777929,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
908,1,3,0,3,3,3,1,1,3,0,1,3,3,3,0,3,27291.66667,0.5458333334,3.120477778,0.17491979505453795,-0.757161040169711,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
909,1,3,2,3,3,3,1,1,1,2,0,4,4,3,3,3,30736.66667,0.6147333334,3.120477778,0.19699974719704605,-0.7055343311531196,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
910,1,3,2,3,2,3,1,1,2,0,3,3,4,2,0,3,8775.0,0.1755,3.120477778,0.05624138753280363,-1.24994397336507,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
911,1,3,2,3,2,0,2,3,1,0,2,1,3,2,0,0,24756.66667,0.4951333334,3.120477778,0.1586722831006169,-0.7994989292485214,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
912,1,3,2,3,5,3,0,3,0,0,2,2,4,3,0,3,16238.33333,0.3247666666,3.120477778,0.10407594275776315,-0.9826496464259086,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
913,1,3,2,3,1,2,0,2,3,0,1,3,2,2,0,3,6171.666667,0.12343333334,3.120477778,0.03955590846063061,-1.4027886368136762,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
914,1,3,1,3,3,3,1,3,1,0,1,3,3,3,0,2,36460.0,0.7292,3.120477778,0.23368216403943254,-0.6313744341839741,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
915,1,3,2,3,3,3,1,0,3,1,3,3,3,3,0,2,5110.0,0.1022,3.120477778,0.03275139490514263,-1.4847701983682189,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
916,1,3,2,3,2,3,0,2,3,0,3,3,3,2,0,3,5161.666667,0.10323333334000001,3.120477778,0.03308254077879224,-1.4804011435017423,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
917,1,3,0,0,3,3,1,1,4,0,2,3,4,3,4,3,3393.333333,0.06786666666,3.120477778,0.021748806268858487,-1.6625645752645155,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
918,1,3,2,1,2,3,1,1,2,2,3,3,4,4,0,3,3308.333333,0.06616666666,3.120477778,0.02120401789959486,-1.673581837831199,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
919,1,3,2,3,2,3,1,1,3,0,3,3,3,3,0,2,9481.666667,0.18963333334,3.120477778,0.06077060848724941,-1.2163064151035359,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
920,1,3,2,1,0,3,2,1,3,0,2,3,3,2,4,2,9226.666667,0.18453333334,3.120477778,0.05913624337945854,-1.228146267422184,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
921,1,3,2,2,3,1,1,1,5,0,0,5,4,1,4,3,15340.0,0.3068,3.120477778,0.09831827746475302,-1.0073657388899695,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
922,1,3,4,3,4,3,1,0,1,0,3,3,3,4,0,3,2415.0,0.0483,3.120477778,0.015478398962019463,-1.8102739634154006,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
923,1,3,2,3,1,2,1,2,1,0,3,3,3,3,0,3,5161.666667,0.10323333334000001,3.120477778,0.03308254077879224,-1.4804011435017423,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
924,1,3,3,3,1,0,1,1,3,0,1,2,3,1,4,3,27645.0,0.5529,3.120477778,0.17718440550932837,-0.7515745042281765,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
925,1,3,4,3,4,3,0,1,3,0,2,3,3,4,0,3,4411.666667,0.08823333334000001,3.120477778,0.028275584579407317,-1.5485884075524128,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
926,1,3,2,3,1,2,0,1,3,0,1,3,3,4,0,3,7638.333333,0.15276666666,3.120477778,0.048956178357377166,-1.310192491660741,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
927,1,3,0,3,2,0,3,3,4,0,3,3,3,1,0,0,20758.33333,0.4151666666,3.120477778,0.13304586545272298,-0.875998617083788,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
928,1,3,2,3,2,3,1,1,4,1,1,3,3,3,0,3,7221.666667,0.14443333334,3.120477778,0.0462856471397695,-1.3345536598321546,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
929,1,3,0,3,2,3,2,3,3,0,2,1,0,0,1,0,30515.0,0.6103,3.120477778,0.19557902456564136,-0.7086777242103197,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
930,1,3,2,3,2,3,1,1,2,0,1,3,3,3,0,3,19368.33333,0.3873666666,3.120477778,0.12413697329652959,-0.9060988477748544,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
931,1,3,0,3,4,3,1,1,3,2,0,5,4,2,3,3,12628.33333,0.2525666666,3.120477778,0.08093846025139038,-1.0918450617517816,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
932,1,3,2,3,1,3,1,1,3,0,2,3,3,4,0,3,15275.0,0.3055,3.120477778,0.09790167459413966,-1.0092098795883397,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
933,1,3,2,3,5,2,0,3,3,5,1,2,3,1,4,3,7665.0,0.1533,3.120477778,0.049127092357713946,-1.3086789393125375,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
934,1,3,2,3,2,3,1,0,2,0,2,2,3,3,0,3,5441.666667,0.10883333334,3.120477778,0.03487713775989595,-1.4574591632488794,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
935,1,3,2,3,4,2,0,1,3,0,2,3,2,2,0,2,7966.666667,0.15933333334000002,3.120477778,0.05106055696449187,-1.2919144522562849,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
936,1,3,2,3,2,3,1,1,3,1,2,3,4,3,0,3,5043.333333,0.10086666665999999,3.120477778,0.03232410990750532,-1.4904734252281115,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
937,1,3,2,3,0,0,3,1,3,0,2,3,3,1,0,0,17115.0,0.3423,3.120477778,0.10969474046996401,-0.9598141950290356,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
938,1,3,0,4,2,3,2,1,3,0,1,1,4,0,3,0,6126.666667,0.12253333334000001,3.120477778,0.03926749108866751,-1.4059668461488728,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
939,1,3,2,3,2,2,1,1,3,0,2,0,2,3,0,0,7093.333333,0.14186666666,3.120477778,0.045463123519157454,-1.342340729619992,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
940,1,3,2,3,2,3,0,0,3,0,3,3,3,3,0,3,3953.333333,0.07906666666,3.120477778,0.0253380002310659,-1.5962276642309685,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
941,1,3,2,2,1,3,1,1,5,0,2,3,3,3,0,3,17206.66667,0.34413333339999996,3.120477778,0.11028225736014197,-0.957494352930611,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
942,1,3,2,1,2,3,1,2,3,0,2,3,3,2,4,3,12138.33333,0.2427666666,3.120477778,0.07779791553445889,-1.1090320390515673,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
943,1,3,2,3,3,3,1,1,3,0,3,3,3,3,0,2,9686.666667,0.19373333333999998,3.120477778,0.06208450984841462,-1.2070167432456467,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
944,1,3,3,3,2,3,1,1,3,0,2,3,3,2,0,3,12880.0,0.2576,3.120477778,0.08255146113077047,-1.0832752354791382,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
945,1,3,5,3,0,2,3,1,3,0,0,0,3,4,0,3,29820.0,0.5964,3.120477778,0.1911245784875447,-0.7186834593859558,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
946,1,3,2,3,1,3,1,1,3,0,3,3,3,3,0,3,13878.33333,0.2775666666,3.120477778,0.08895005391703194,-1.0508537843325874,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
947,1,3,2,3,2,3,1,1,3,0,2,3,3,1,0,3,29865.0,0.5973,3.120477778,0.19141299585950777,-0.7180285794198408,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
948,1,3,3,5,2,3,1,1,4,0,2,2,3,3,0,3,9141.666667,0.18283333334,3.120477778,0.05859145501019491,-1.2321657169600095,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
949,1,3,2,3,2,3,1,2,3,0,2,3,3,2,0,3,26621.66667,0.5324333334,3.120477778,0.17062558084975407,-0.7679558571717189,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
950,1,3,2,3,1,3,1,1,3,0,2,3,3,2,0,3,17768.33333,0.35536666660000005,3.120477778,0.11388213340450842,-0.9435444056177492,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
951,1,3,2,3,2,3,1,1,3,0,2,2,3,2,0,3,13858.33333,0.2771666666,3.120477778,0.08882186841838166,-1.0514800954354977,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
952,1,3,2,3,3,3,1,1,3,0,3,3,3,3,0,3,15891.66667,0.31783333340000003,3.120477778,0.10185406082388708,-0.9920216514134559,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
953,1,3,2,3,2,3,1,1,3,1,3,3,3,3,0,3,21303.33333,0.42606666660000003,3.120477778,0.1365389202909427,-0.8647435357419923,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
954,1,3,2,3,2,3,1,1,3,0,3,3,3,2,0,3,23606.66667,0.47213333339999997,3.120477778,0.15130161692822666,-0.8201564307391781,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
955,1,3,2,3,2,3,1,3,3,0,1,2,3,3,0,3,32490.0,0.6498,3.120477778,0.20823734255735502,-0.6814413871579488,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
956,1,3,1,3,2,3,1,1,3,0,3,3,3,3,0,3,30133.33333,0.6026666666,3.120477778,0.19313281794503456,-0.7141439227952721,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
957,1,3,0,3,3,0,3,3,3,0,2,1,3,1,0,0,42481.66667,0.8496333334,3.120477778,0.272276681279414,-0.5649895515551037,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
958,1,3,2,3,2,3,1,2,3,0,3,3,3,3,0,3,24023.33333,0.48046666660000004,3.120477778,0.15397214810737872,-0.8125578312234117,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
959,1,3,2,3,2,3,1,1,3,0,3,3,3,3,0,2,20826.66667,0.4165333334,3.120477778,0.13348383261583988,-0.8745713322838408,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
960,1,3,1,3,4,0,1,2,5,4,1,5,2,0,4,2,98638.33333,1.9727666665999999,3.120477778,0.6322001971968537,-0.19914537303061805,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
961,1,3,2,3,2,3,1,1,3,1,2,3,3,2,0,3,25808.33333,0.5161666666,3.120477778,0.1654127038619148,-0.781431139249862,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
962,1,3,2,3,2,3,1,1,3,0,1,3,3,2,0,3,21650.0,0.433,3.120477778,0.13876080228891152,-0.8577331978135474,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
963,1,3,2,3,2,3,1,1,3,0,3,3,3,3,0,3,23691.66667,0.4738333334,3.120477778,0.1518464052974903,-0.8185954847990106,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
964,1,3,0,3,0,3,2,1,5,0,2,3,3,0,4,3,77096.66667,1.5419333334,3.120477778,0.4941337330683596,-0.30615549708128637,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
965,1,3,2,3,2,3,1,0,3,0,2,3,3,2,0,3,23721.66667,0.4744333334,3.120477778,0.1520386835454657,-0.8180458994702435,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
966,1,3,2,2,2,3,1,1,3,0,3,3,3,3,0,3,12991.66667,0.25983333340000003,3.120477778,0.0832671635195987,-1.0795262292502856,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
967,1,3,2,3,3,3,1,1,3,0,1,3,3,3,0,3,18138.33333,0.3627666666,3.120477778,0.11625356512953831,-0.9345937197941845,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
968,1,3,0,3,4,3,1,1,1,2,0,5,4,3,3,3,43143.33333,0.8628666666,3.120477778,0.27651748481703176,-0.5582774020827185,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
969,1,3,2,3,2,3,1,1,2,0,2,3,3,2,0,3,33026.66667,0.6605333334,3.120477778,0.21167698679250135,-0.6743263552649619,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
970,1,3,2,3,2,3,1,2,3,0,2,3,3,3,0,2,21020.0,0.4204,3.120477778,0.1347229590814282,-0.8705583868107082,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
971,1,3,2,3,5,3,0,3,0,0,2,2,4,3,0,3,16533.33333,0.33066666660000005,3.120477778,0.10596667886285459,-0.9748306768199558,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
972,1,3,2,3,2,3,1,1,3,0,2,3,2,2,0,3,19991.66667,0.3998333334,3.120477778,0.12813208804719134,-0.8923420965103132,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
973,1,3,1,3,3,3,1,1,3,0,2,3,3,3,0,3,13676.66667,0.2735333334,3.120477778,0.08765751684837027,-1.0572108361498334,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
974,1,3,2,4,3,3,1,1,5,4,3,3,0,3,1,2,100813.3333,2.016266666,3.120477778,0.6461403699827918,-0.18967312397600927,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
975,1,3,2,3,2,2,1,1,3,0,2,3,3,3,0,3,13921.66667,0.27843333340000004,3.120477778,0.08922778920683601,-1.049499867376732,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
976,1,3,1,5,3,3,1,1,5,0,2,3,3,3,4,3,98940.0,1.9788,3.120477778,0.6341336618228595,-0.19781919247476915,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
977,1,3,2,1,3,3,0,2,5,2,2,3,2,1,3,3,28145.0,0.5629,3.120477778,0.18038904297558497,-0.7437898455067106,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
978,1,3,2,3,2,2,1,1,3,0,2,3,3,3,0,3,11683.33333,0.2336666666,3.120477778,0.07488169544016537,-1.1256243310438236,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
979,1,3,2,3,2,3,1,1,3,0,2,3,3,2,0,2,20586.66667,0.41173333339999996,3.120477778,0.1319456066320367,-0.8796050658245946,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
980,1,3,2,3,1,1,1,1,5,0,2,5,3,1,4,3,41958.33333,0.8391666666,3.120477778,0.2689224940220036,-0.5703728696954216,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
981,1,3,2,5,4,3,1,0,5,0,1,5,3,4,0,3,58666.66667,1.1733333334,3.120477778,0.3760107960621407,-0.42479968538376833,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
982,1,3,2,3,1,2,1,2,3,0,1,3,3,3,0,3,13971.66667,0.2794333334,3.120477778,0.08954825295346165,-1.0479428826242456,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
983,1,3,2,3,2,3,1,1,3,0,3,2,3,3,0,3,13763.33333,0.2752666666,3.120477778,0.0882129872997929,-1.0544674704530734,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
984,1,3,2,3,2,3,0,1,3,0,2,3,3,2,0,3,8713.333333,0.17426666666,3.120477778,0.0558461489098289,-1.2530067699946827,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
